College,Category,Candidate,Year,Round,Status,University,Code,Rank,Percentile
"Chh. Shahu Institute Of Business Edu And Res Vasantraodada Patil Institute Of Management Studies & Research, Sangli",SC,Other Than Home University,2023,CAP Round-1,Un-Aided,Shivaji University,6213,14135,5.5653118
"Chh. Shahu Institute Of Business Edu And Res Vasantraodada Patil Institute Of Management Studies & Research, Sangli",NT-C,Other Than Home University,2023,CAP Round-1,Un-Aided,Shivaji University,6213,10329,42.5109359
"Chh. Shahu Institute Of Business Edu And Res Vasantraodada Patil Institute Of Management Studies & Research, Sangli",EWS,State Level Seats,2023,CAP Round-1,Un-Aided,Shivaji University,6213,7414,60.5862256
"Chh. Shahu Institute Of Business Edu And Res Vasantraodada Patil Institute Of Management Studies & Research, Sangli",TFWS,State Level Seats,2023,CAP Round-1,Un-Aided,Shivaji University,6213,3462,82.2152687
"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur",OPEN,Home University,2023,CAP Round-1,Un-Aided,Punyashlok Ahilyadevi Holkar Solapur University,6219,13910,9.1318369
"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur",OPEN,Other Than Home University,2023,CAP Round-1,Un-Aided,Punyashlok Ahilyadevi Holkar Solapur University,6219,13359,16.3542897
"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur",EWS,State Level Seats,2023,CAP Round-1,Un-Aided,Punyashlok Ahilyadevi Holkar Solapur University,6219,13867,9.1318369
"KSGBS's Bharat- Ratna Indira Gandhi College of Engineering, Kegaon, Solapur",TFWS,State Level Seats,2023,CAP Round-1,Un-Aided,Punyashlok Ahilyadevi Holkar Solapur University,6219,3873,79.5012612
"Shri Vithal Education and Research Institute's College of Engineering, Pandharpur",OPEN,Home University,2023,CAP Round-1,Un-Aided,Punyashlok Ahilyadevi Holkar Solapur University,6220,9572,46.1540918
"Shri Vithal Education and Research Institute's College of Engineering, Pandharpur",SC,Home University,2023,CAP Round-1,Un-Aided,Punyashlok Ahilyadevi Holkar Solapur University,6220,12977,19.0140171
"Shri Vithal Education and Research Institute's College of Engineering, Pandharpur",NT-B,Home University,2023,CAP Round-1,Un-Aided,Punyashlok Ahilyadevi Holkar Solapur University,6220,12818,21.9419522
"Shri Vithal Education and Research Institute's College of Engineering, Pandharpur",NT-C,Home University,2023,CAP Round-1,Un-Aided,Punyashlok Ahilyadevi Holkar Solapur University,6220,11503,31.9358856
"Shri Vithal Education and Research Institute's College of Engineering, Pandharpur",OBC,Home University,2023,CAP Round-1,Un-Aided,Punyashlok Ahilyadevi Holkar Solapur University,6220,12884,19.0140171
"Shri Vithal Education and Research Institute's College of Engineering, Pandharpur",NT-A,Home University,2023,CAP Round-1,Un-Aided,Punyashlok Ahilyadevi Holkar Solapur University,6220,14086,5.5653118
"Shri Vithal Education and Research Institute's College of Engineering, Pandharpur",OPEN,Other Than Home University,2023,CAP Round-1,Un-Aided,Punyashlok Ahilyadevi Holkar Solapur University,6220,10797,38.9571825
"Shri Vithal Education and Research Institute's College of Engineering, Pandharpur",OBC,Other Than Home University,2023,CAP Round-1,Un-Aided,Punyashlok Ahilyadevi Holkar Solapur University,6220,11859,28.4906926
"Shri Vithal Education and Research Institute's College of Engineering, Pandharpur",EWS,State Level Seats,2023,CAP Round-1,Un-Aided,Punyashlok Ahilyadevi Holkar Solapur University,6220,7417,60.5862256
"Shri Vithal Education and Research Institute's College of Engineering, Pandharpur",TFWS,State Level Seats,2023,CAP Round-1,Un-Aided,Punyashlok Ahilyadevi Holkar Solapur University,6220,5006,73.7571442
"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",OPEN,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6228,1550,92.3049906
"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",SC,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6228,3383,82.2152687
"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",ST,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6228,12691,21.9419522
"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",NT-A,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6228,4671,76.6180274
"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",NT-B,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6228,4152,79.5012612
"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",NT-C,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6228,5267,73.7571442
"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",NT-D,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6228,2035,88.9076918
"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",OBC,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6228,2427,86.7396788
"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",OPEN,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6228,1061,93.8024841
"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",SC,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6228,1985,90.7372521
"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",ST,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6228,3466,82.2152687
"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",NT-A,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6228,3207,84.6355248
"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",NT-B,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6228,1293,93.8024841
"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",NT-C,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6228,1684,90.7372521
"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",NT-D,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6228,1303,93.8024841
"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",OBC,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6228,1427,92.3049906
"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",EWS,State Level Seats,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6228,1200,93.8024841
"Dr. D. Y. Patil Pratishthan's D.Y.Patil Institute of Master of Computer Applications and Management, Akurdi, Pune",TFWS,State Level Seats,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6228,474,97.4935343
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",OPEN,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,3395,82.2152687
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",SC,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,7805,57.0069287
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",ST,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,12911,19.0140171
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",NT-A,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,13944,9.1318369
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",NT-B,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,6641,64.0473834
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",NT-C,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,9269,49.8355631
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",NT-D,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,11648,31.9358856
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",OBC,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,4366,76.6180274
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",OPEN-PWD,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,11229,35.4960248
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",ST,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,12688,21.9419522
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",OPEN,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,2006,88.9076918
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",SC,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,2749,86.7396788
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",ST,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,6907,64.0473834
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",NT-A,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,3399,82.2152687
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",NT-B,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,2639,86.7396788
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",NT-C,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,2965,84.6355248
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",NT-D,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,3514,82.2152687
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",OBC,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,2333,88.9076918
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",EWS,State Level Seats,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,2576,86.7396788
"Sinhgad Technical Education Society's Sinhgad Institute of Management ,Vadgaon(Budruk),Pune",TFWS,State Level Seats,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6231,1025,94.9264025
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",OPEN,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,1467,92.3049906
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",SC,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,3718,82.2152687
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",ST,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,12675,21.9419522
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",NT-A,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,3401,82.2152687
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",NT-B,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,4043,79.5012612
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",NT-C,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,4381,76.6180274
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",NT-D,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,2827,84.6355248
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",OBC,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,2853,84.6355248
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",OPEN,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,751,95.916217
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",SC,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,1172,93.8024841
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",ST,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,4263,79.5012612
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",NT-A,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,2184,88.9076918
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",NT-B,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,1434,92.3049906
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",NT-C,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,976,94.9264025
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",NT-D,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,1830,90.7372521
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",OBC,Other Than Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,1209,93.8024841
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",EWS,State Level Seats,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,1307,93.8024841
"Maharashtra Education Society's Institute of Management and Career Courses (IMCC), Pune",TFWS,State Level Seats,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6232,360,97.4935343
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",OPEN,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,5046,73.7571442
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",SC,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,8766,53.4946837
"Sinhgad Technical Education Society's , Sinhgad Institute of Business Administration & Research, Kondhawa-Saswad Road, Pune",NT-B,Home University,2023,CAP Round-1,Un-Aided,Savitribai Phule Pune University,6236,10851,38.9571825
